Year,Holdeplassnavn,Holdeplassid,KommuneNavn,NsrQuayID,Longitude,Latitude,Snitt påstigende pr dag,Snitt avstigende pr dag,Snitt ombord pr dag,Totalt påstigende,Totalt avstigende
2024,Fyllingsnes sentrum,12636610,Alver,NSR:Quay:57145,"5,39648","60,59148",0,1,"15,4",5,64
2023,Fyllingsnes vest,12636605,Alver,NSR:Quay:57138,"5,39163","60,5904",1,0,"16,0",81,1
2024,Fyllingsnes vest,12636605,Alver,NSR:Quay:57138,"5,39163","60,5904",0,0,"15,9",37,0
2023,Fyllingsnes vest,12636608,Alver,NSR:Quay:57137,"5,39158","60,59031",0,1,"15,6",1,55
2024,Fyllingsnes vest,12636608,Alver,NSR:Quay:57137,"5,39158","60,59031",0,0,"16,1",3,22
2023,Førde,12452647,Øygarden,NSR:Quay:50825,"5,14309","60,21456",1,0,"21,1",130,6
2024,Førde,12452647,Øygarden,NSR:Quay:50825,"5,14309","60,21456",2,0,"23,5",123,1
2023,Førde ved Stauradalen,12452652,Øygarden,NSR:Quay:50836,"5,14635","60,21561",0,0,"23,5",0,0
2024,Førde ved Stauradalen,12452652,Øygarden,NSR:Quay:50836,"5,14635","60,21561",0,0,"24,7",0,0
2023,Førdespollen,12452649,Øygarden,NSR:Quay:50831,"5,14624","60,21549",0,0,"8,3",0,0
2024,Førdespollen,12452649,Øygarden,NSR:Quay:50831,"5,14624","60,21549",0,0,"8,7",0,0
2023,Førdespollen,12452650,Øygarden,NSR:Quay:50830,"5,14325","60,21365",0,1,"30,4",7,135
2024,Førdespollen,12452650,Øygarden,NSR:Quay:50830,"5,14325","60,21365",0,1,"31,8",7,98
2023,Førdestraumen,12452643,Øygarden,NSR:Quay:50814,"5,15068","60,20689",0,0,"20,0",15,0
2024,Førdestraumen,12452643,Øygarden,NSR:Quay:50814,"5,15068","60,20689",0,0,"22,1",24,3
2023,Førdestraumen,12452646,Øygarden,NSR:Quay:50813,"5,15048","60,20689",0,0,"29,9",6,51
2024,Førdestraumen,12452646,Øygarden,NSR:Quay:50813,"5,15048","60,20689",0,1,"31,3",7,44
2023,Førdestraumen sør,12452641,Øygarden,NSR:Quay:50804,"5,15199","60,20449",1,0,"19,9",53,1
2024,Førdestraumen sør,12452641,Øygarden,NSR:Quay:50804,"5,15199","60,20449",0,0,"21,9",23,3
2023,Førdestraumen sør,12452644,Øygarden,NSR:Quay:50803,"5,15146","60,20424",0,0,"29,6",0,37
2024,Førdestraumen sør,12452644,Øygarden,NSR:Quay:50803,"5,15146","60,20424",0,0,"31,0",0,28
2023,Gabriel Tischendorfs vei,12012170,Bergen,NSR:Quay:54929,"5,30387","60,38197",27,149,"691,1",2883,15665
2024,Gabriel Tischendorfs vei,12012170,Bergen,NSR:Quay:54929,"5,30387","60,38197",30,156,"720,4",2370,12456
2023,Gabriel Tischendorfs vei,12012171,Bergen,NSR:Quay:54928,"5,30442","60,38175",136,15,"723,8",14325,1612
2024,Gabriel Tischendorfs vei,12012171,Bergen,NSR:Quay:54928,"5,30442","60,38175",140,18,"733,4",11222,1444
2023,Gamle Bergen,12011101,Bergen,NSR:Quay:53237,"5,31155","60,41872",514,146,"6820,9",53936,15284
2024,Gamle Bergen,12011101,Bergen,NSR:Quay:53237,"5,31155","60,41872",549,157,"7045,0",43915,12570
2023,Gamle Bergen,12011102,Bergen,NSR:Quay:53236,"5,3107","60,4198",137,538,"6621,6",14345,56475
2024,Gamle Bergen,12011102,Bergen,NSR:Quay:53236,"5,3107","60,4198",145,587,"6828,4",11622,46924
2023,Gamle Kalvedalsveien,12015400,Bergen,NSR:Quay:50054,"5,3552","60,38429",1,6,"182,1",98,658
2024,Gamle Kalvedalsveien,12015400,Bergen,NSR:Quay:50054,"5,3552","60,38429",1,6,"212,2",78,503
2023,Gamle Kyrkjeveg,12015579,Bergen,NSR:Quay:50620,"5,35277","60,3088",1,3,"114,0",157,304
2024,Gamle Kyrkjeveg,12015579,Bergen,NSR:Quay:50620,"5,35277","60,3088",1,2,"119,5",115,181
2023,Gamle Kyrkjeveg,12015590,Bergen,NSR:Quay:50621,"5,35211","60,30824",3,4,"120,7",264,400
2024,Gamle Kyrkjeveg,12015590,Bergen,NSR:Quay:50621,"5,35211","60,30824",3,5,"127,0",227,362
2023,Gamle Steinstøvegen,12016304,Bergen,NSR:Quay:51083,"5,31898","60,5201",5,12,"100,9",541,1226
2024,Gamle Steinstøvegen,12016304,Bergen,NSR:Quay:51083,"5,31898","60,5201",7,12,"104,5",532,931
2023,Gamle Steinstøvegen,12016305,Bergen,NSR:Quay:51082,"5,31857","60,52013",0,0,"110,3",9,3
2024,Gamle Steinstøvegen,12016305,Bergen,NSR:Quay:51082,"5,31857","60,52013",0,0,"114,0",4,1
2023,Gamle Sturekryss,12593219,Øygarden,NSR:Quay:55626,"4,8122","60,6194",1,0,"17,3",76,5
2024,Gamle Sturekryss,12593219,Øygarden,NSR:Quay:55626,"4,8122","60,6194",1,0,"19,5",48,4
2023,Gamle Sturekryss,12593224,Øygarden,NSR:Quay:55625,"4,81208","60,61961",0,0,"13,1",1,38
2024,Gamle Sturekryss,12593224,Øygarden,NSR:Quay:55625,"4,81208","60,61961",0,0,"14,0",1,38
2023,Gamsevegen,12015346,Bergen,NSR:Quay:49866,"5,41907","60,45835",4,6,"212,2",379,660
2024,Gamsevegen,12015346,Bergen,NSR:Quay:49866,"5,41907","60,45835",4,6,"210,1",319,520
2023,Gamsevegen,12015347,Bergen,NSR:Quay:49867,"5,41885","60,45815",5,3,"223,8",562,341
2024,Gamsevegen,12015347,Bergen,NSR:Quay:49867,"5,41885","60,45815",6,4,"213,1",493,285
2023,Garhaugen,12462520,Øygarden,NSR:Quay:51778,"5,08481","60,29384",0,0,"1,5",4,1
2024,Garhaugen,12462520,Øygarden,NSR:Quay:51778,"5,08481","60,29384",0,0,"2,5",0,0
2023,Garhaugen,12462521,Øygarden,NSR:Quay:51779,"5,08492","60,29398",0,0,"2,7",0,2
2024,Garhaugen,12462521,Øygarden,NSR:Quay:51779,"5,08492","60,29398",0,0,"4,8",0,0
2023,Garneshøgda,12014215,Bergen,NSR:Quay:55467,"5,46255","60,44074",22,1,"79,5",2357,120
2024,Garneshøgda,12014215,Bergen,NSR:Quay:55467,"5,46255","60,44074",22,1,"87,3",1765,79
2023,Garneshøgda,12014216,Bergen,NSR:Quay:55468,"5,4627","60,44186",2,27,"74,6",203,2844
2024,Garneshøgda,12014216,Bergen,NSR:Quay:55468,"5,4627","60,44186",2,27,"84,3",167,2160
2023,Garnesmarka,12014223,Bergen,NSR:Quay:55489,"5,48089","60,43817",0,0,"39,6",33,1
2024,Garnesmarka,12014223,Bergen,NSR:Quay:55489,"5,48089","60,43817",1,0,"45,1",61,0
2023,Garnesmarka,12014224,Bergen,NSR:Quay:55490,"5,48062","60,43811",0,1,"51,4",0,55
2024,Garnesmarka,12014224,Bergen,NSR:Quay:55490,"5,48062","60,43811",0,1,"56,6",7,75
2023,Garnesmarka vest,12014221,Bergen,NSR:Quay:55484,"5,47783","60,43973",3,0,"42,6",341,7
2024,Garnesmarka vest,12014221,Bergen,NSR:Quay:55484,"5,47783","60,43973",3,0,"47,7",216,1
2023,Garnesmarka vest,12014222,Bergen,NSR:Quay:55483,"5,47781","60,43951",0,3,"51,9",16,293
2024,Garnesmarka vest,12014222,Bergen,NSR:Quay:55483,"5,47781","60,43951",0,3,"57,4",22,217
2023,Garnesmarka øst,12014225,Bergen,NSR:Quay:55494,"5,4863","60,43804",5,0,"39,3",488,9
2024,Garnesmarka øst,12014225,Bergen,NSR:Quay:55494,"5,4863","60,43804",4,0,"44,3",340,3
2023,Garnesmarka øst,12014226,Bergen,NSR:Quay:55493,"5,48591","60,43814",0,5,"47,3",36,475
2024,Garnesmarka øst,12014226,Bergen,NSR:Quay:55493,"5,48591","60,43814",0,5,"52,2",17,382
2023,Garnesstølen,12014217,Bergen,NSR:Quay:55475,"5,46582","60,44699",13,1,"58,7",1333,95
2024,Garnesstølen,12014217,Bergen,NSR:Quay:55475,"5,46582","60,44699",14,1,"66,6",1105,63
2023,Garnesstølen,12014218,Bergen,NSR:Quay:55473,"5,46802","60,4468",1,15,"60,5",79,1590
2024,Garnesstølen,12014218,Bergen,NSR:Quay:55473,"5,46802","60,4468",1,20,"66,1",98,1580
2023,Gaupås kryss,12011305,Bergen,NSR:Quay:53619,"5,39003","60,45888",0,0,"101,7",18,14
2024,Gaupås kryss,12011305,Bergen,NSR:Quay:53619,"5,39003","60,45888",1,0,"168,4",43,10
2023,Gaupås kryss,12011306,Bergen,NSR:Quay:53620,"5,39281","60,45876",0,0,"163,9",9,33
2024,Gaupås kryss,12011306,Bergen,NSR:Quay:53620,"5,39281","60,45876",0,0,"224,0",6,32
2023,Gaustad nord,12563210,Alver,NSR:Quay:58412,"5,17181","60,57436",0,0,"1,1",0,10
2024,Gaustad nord,12563210,Alver,NSR:Quay:58412,"5,17181","60,57436",0,0,"1,1",0,27
2023,Gaustad nord,12563211,Alver,NSR:Quay:58413,"5,17172","60,57429",0,0,"1,6",13,2
2024,Gaustad nord,12563211,Alver,NSR:Quay:58413,"5,17172","60,57429",0,0,"1,2",13,1
2023,Gaustad sør,12563208,Alver,NSR:Quay:58406,"5,17276","60,57264",0,0,"1,2",0,0
2024,Gaustad sør,12563208,Alver,NSR:Quay:58406,"5,17276","60,57264",0,0,"1,5",0,0
2023,Gaustad sør,12563213,Alver,NSR:Quay:58407,"5,17266","60,57257",0,0,"1,6",1,0
2024,Gaustad sør,12563213,Alver,NSR:Quay:58407,"5,17266","60,57257",0,0,"1,2",0,0
2023,Geilen,12011725,Bergen,NSR:Quay:54636,"5,26292","60,25466",11,0,"68,4",1115,21
2024,Geilen,12011725,Bergen,NSR:Quay:54636,"5,26292","60,25466",11,0,"69,5",918,28
2023,Geilen,12011754,Bergen,NSR:Quay:54635,"5,26274","60,25466",0,8,"57,9",23,830
2024,Geilen,12011754,Bergen,NSR:Quay:54635,"5,26274","60,25466",0,9,"54,7",20,725
2023,Gjelsvik,12637334,Alver,NSR:Quay:57598,"5,40787","60,68871",0,0,"0,9",1,1
2024,Gjelsvik,12637334,Alver,NSR:Quay:57598,"5,40787","60,68871",0,0,"0,5",0,2
2023,Gjelsvik,12637335,Alver,NSR:Quay:57597,"5,40775","60,68864",0,0,"0,4",0,0
2024,Gjelsvik,12637335,Alver,NSR:Quay:57597,"5,40775","60,68864",0,0,"0,4",2,0
2023,Gjerde,12464476,Øygarden,NSR:Quay:53806,"5,03147","60,3057",0,0,"6,7",0,3
2024,Gjerde,12464476,Øygarden,NSR:Quay:53806,"5,03147","60,3057",0,0,"8,8",0,1
2023,Gjerde,12464477,Øygarden,NSR:Quay:53805,"5,03114","60,30554",0,0,"6,4",1,0
2024,Gjerde,12464477,Øygarden,NSR:Quay:53805,"5,03114","60,30554",0,0,"8,3",1,0
2023,Gjerde,12604618,Alver,NSR:Quay:53796,"5,02691","60,69436",0,0,"3,7",0,0
2024,Gjerde,12604618,Alver,NSR:Quay:53796,"5,02691","60,69436",0,0,"3,6",0,0
2023,Gjerde,12604723,Alver,NSR:Quay:53797,"5,02674","60,69424",0,0,"10,7",4,2
2024,Gjerde,12604723,Alver,NSR:Quay:53797,"5,02674","60,69424",0,0,"10,1",2,2
2023,Gjeringsskjenet,12018322,Bergen,NSR:Quay:51930,"5,2067","60,38316",2,18,"117,7",254,1902
2024,Gjeringsskjenet,12018322,Bergen,NSR:Quay:51930,"5,2067","60,38316",3,18,"115,2",217,1479
2023,Gjeringsskjenet,12018325,Bergen,NSR:Quay:51931,"5,20626","60,38288",22,2,"129,1",2305,258
2024,Gjeringsskjenet,12018325,Bergen,NSR:Quay:51931,"5,20626","60,38288",21,2,"133,2",1657,173
2023,Gjervik,12633033,Alver,NSR:Quay:56404,"5,30676","60,55319",0,0,"39,4",6,13
2024,Gjervik,12633033,Alver,NSR:Quay:56404,"5,30676","60,55319",0,0,"40,8",2,0
2023,Gjervik,12633046,Alver,NSR:Quay:56403,"5,30773","60,55363",0,0,"30,9",5,10
2024,Gjervik,12633046,Alver,NSR:Quay:56403,"5,30773","60,55363",0,0,"34,0",2,3
2023,Gjervik ytre,12633031,Alver,NSR:Quay:56400,"5,29932","60,54994",2,1,"40,4",169,64
2024,Gjervik ytre,12633031,Alver,NSR:Quay:56400,"5,29932","60,54994",2,1,"41,5",128,69
2023,Gjervik ytre,12633044,Alver,NSR:Quay:56399,"5,30119","60,55031",1,3,"31,0",66,325
2024,Gjervik ytre,12633044,Alver,NSR:Quay:56399,"5,30119","60,55031",0,3,"34,1",36,221
2023,Glattkjøringsbane,12462926,Øygarden,NSR:Quay:52149,"4,98963","60,37052",2,3,"19,4",214,338
2024,Glattkjøringsbane,12462926,Øygarden,NSR:Quay:52149,"4,98963","60,37052",2,3,"20,2",181,259
2023,Glattkjøringsbane,12462927,Øygarden,NSR:Quay:52150,"4,9894","60,37057",3,2,"24,0",335,211
2024,Glattkjøringsbane,12462927,Øygarden,NSR:Quay:52150,"4,9894","60,37057",3,2,"23,7",265,191
2023,Glesvær snuplass,12452762,Øygarden,NSR:Quay:51049,"5,03949","60,20447",4,4,"32,4",428,432
2024,Glesvær snuplass,12452762,Øygarden,NSR:Quay:51049,"5,03949","60,20447",4,4,"36,0",324,327
2023,Godviksvingane,12012310,Bergen,NSR:Quay:55138,"5,2088","60,37525",2,1,"101,4",161,74
2024,Godviksvingane,12012310,Bergen,NSR:Quay:55138,"5,2088","60,37525",11,3,"111,1",884,235
2023,Godviksvingane,12012313,Bergen,NSR:Quay:55147,"5,20866","60,37524",2,14,"98,0",209,1453
2024,Godviksvingane,12012313,Bergen,NSR:Quay:55147,"5,20866","60,37524",2,14,"106,9",146,1089
2023,Golta kryss,12452753,Øygarden,NSR:Quay:51030,"5,04167","60,21183",3,0,"39,0",309,20
2024,Golta kryss,12452753,Øygarden,NSR:Quay:51030,"5,04167","60,21183",2,0,"41,3",186,4
2023,Golta kryss,12452754,Øygarden,NSR:Quay:51031,"5,04158","60,21188",0,3,"35,7",16,356
2024,Golta kryss,12452754,Øygarden,NSR:Quay:51031,"5,04158","60,21188",0,3,"39,0",16,205
2023,Gomarshaug,12016653,Bergen,NSR:Quay:51494,"5,27768","60,28982",12,1,"121,1",1269,156
2024,Gomarshaug,12016653,Bergen,NSR:Quay:51494,"5,27768","60,28982",14,2,"139,0",1096,157
2023,Gomarshaug,12016682,Bergen,NSR:Quay:51495,"5,27525","60,28987",1,13,"115,4",140,1315
2024,Gomarshaug,12016682,Bergen,NSR:Quay:51495,"5,27525","60,28987",2,14,"118,4",134,1139
2023,Gongstø,12637107,Alver,NSR:Quay:57405,"5,37025","60,66288",0,0,,0,0
2024,Gongstø,12637107,Alver,NSR:Quay:57405,"5,37025","60,66288",0,0,,0,0
2023,Gradnatun,12604401,Alver,NSR:Quay:56101,"4,93096","60,70338",0,0,"2,3",8,0
2024,Gradnatun,12604401,Alver,NSR:Quay:56101,"4,93096","60,70338",0,0,"2,0",2,3
2023,Gradnatun,12604422,Alver,NSR:Quay:56103,"4,93109","60,70328",0,0,"1,9",2,14
2024,Gradnatun,12604422,Alver,NSR:Quay:56103,"4,93109","60,70328",0,0,"2,0",2,13
2023,Grana,12015603,Bergen,NSR:Quay:50681,"5,24531","60,28178",0,0,"17,5",23,7
2024,Grana,12015603,Bergen,NSR:Quay:50681,"5,24531","60,28178",0,0,"18,8",17,1
2023,Grana,12015626,Bergen,NSR:Quay:50680,"5,2446","60,28165",0,1,"17,5",11,42
2024,Grana,12015626,Bergen,NSR:Quay:50680,"5,2446","60,28165",0,1,"21,2",17,45
2023,Grasdal,12563110,Alver,NSR:Quay:58808,"5,21648","60,54618",0,0,"2,9",0,5
2024,Grasdal,12563110,Alver,NSR:Quay:58808,"5,21648","60,54618",0,0,"3,0",0,14
2023,Grasdal,12563115,Alver,NSR:Quay:58809,"5,21666","60,546",0,0,"5,1",20,0
2024,Grasdal,12563115,Alver,NSR:Quay:58809,"5,21666","60,546",0,0,"4,3",16,0
2023,Grasdal kryss,12563113,Alver,NSR:Quay:58386,"5,20711","60,54917",0,0,"2,3",50,0
2024,Grasdal kryss,12563113,Alver,NSR:Quay:58386,"5,20711","60,54917",0,0,"2,0",33,0
2023,Grasdal kryss,12563114,Alver,NSR:Quay:58387,"5,20601","60,54951",0,0,"1,3",0,32
2024,Grasdal kryss,12563114,Alver,NSR:Quay:58387,"5,20601","60,54951",0,0,"1,4",0,19
2023,Grasdal skule,12563112,Alver,NSR:Quay:58385,"5,21092","60,54845",3,2,"6,6",298,184
2024,Grasdal skule,12563112,Alver,NSR:Quay:58385,"5,21092","60,54845",2,2,"5,8",178,140
2023,Grasdal ungdomshus,12563103,Alver,NSR:Quay:58367,"5,18166","60,5522",0,0,"1,5",2,0
2024,Grasdal ungdomshus,12563103,Alver,NSR:Quay:58367,"5,18166","60,5522",0,0,"1,7",0,2
2023,Grasdal ungdomshus,12563105,Alver,NSR:Quay:58368,"5,18164","60,55236",0,0,"1,8",10,0
2024,Grasdal ungdomshus,12563105,Alver,NSR:Quay:58368,"5,18164","60,55236",0,0,"1,5",11,0
2023,Grasdal ungdomshus,12563122,Alver,NSR:Quay:58366,"5,18181","60,55232",0,0,"1,2",0,2
2024,Grasdal ungdomshus,12563122,Alver,NSR:Quay:58366,"5,18181","60,55232",0,0,"1,2",1,3
2023,"Grasdal, mot Espetveit",12563128,Alver,NSR:Quay:58391,"5,2066","60,54962",0,0,"0,7",0,1
2024,"Grasdal, mot Espetveit",12563128,Alver,NSR:Quay:58391,"5,2066","60,54962",0,0,"0,7",0,2
2023,Gravdal snuplass,12012166,Bergen,NSR:Quay:54925,"5,26106","60,38703",71,58,"63,0",7458,6126
2024,Gravdal snuplass,12012166,Bergen,NSR:Quay:54925,"5,26106","60,38703",74,62,"67,0",5950,4943
2023,Gravdalsveien,12012160,Bergen,NSR:Quay:54908,"5,27068","60,38595",6,12,"70,5",668,1250
2024,Gravdalsveien,12012160,Bergen,NSR:Quay:54908,"5,27068","60,38595",5,12,"75,4",437,991
2023,Gravdalsveien,12012161,Bergen,NSR:Quay:54907,"5,27147","60,3857",21,8,"107,6",2164,819
2024,Gravdalsveien,12012161,Bergen,NSR:Quay:54907,"5,27147","60,3857",22,7,"120,1",1775,554
2023,Grendahuset Rindarheim,12015539,Bergen,NSR:Quay:50510,"5,42485","60,30502",0,0,"10,3",18,25
2024,Grendahuset Rindarheim,12015539,Bergen,NSR:Quay:50510,"5,42485","60,30502",0,1,"11,5",7,33
2023,Grendahuset Rindarheim,12015570,Bergen,NSR:Quay:50508,"5,4249","60,30485",1,0,"9,6",31,16
2024,Grendahuset Rindarheim,12015570,Bergen,NSR:Quay:50508,"5,4249","60,30485",1,0,"9,8",29,16
2023,Grendatunvegen,12011727,Bergen,NSR:Quay:54645,"5,2609","60,25653",4,0,"72,5",471,36
2024,Grendatunvegen,12011727,Bergen,NSR:Quay:54645,"5,2609","60,25653",4,1,"73,2",358,60
2023,Grendatunvegen,12011752,Bergen,NSR:Quay:54644,"5,26087","60,25644",0,8,"65,5",36,866
2024,Grendatunvegen,12011752,Bergen,NSR:Quay:54644,"5,26087","60,25644",0,8,"63,3",18,612
2023,Grimen,12014101,Bergen,NSR:Quay:55363,"5,41592","60,34791",20,3,"253,2",2065,264
2024,Grimen,12014101,Bergen,NSR:Quay:55363,"5,41592","60,34791",23,2,"269,2",1851,184
2023,Grimen,12014102,Bergen,NSR:Quay:55364,"5,41683","60,3476",3,19,"238,5",298,1965
2024,Grimen,12014102,Bergen,NSR:Quay:55364,"5,41683","60,3476",4,24,"258,7",309,1940
2023,Grimesvingane,12014103,Bergen,NSR:Quay:55367,"5,42538","60,35081",2,1,"236,1",168,86
2024,Grimesvingane,12014103,Bergen,NSR:Quay:55367,"5,42538","60,35081",2,1,"248,4",166,48
2023,Grimesvingane,12014104,Bergen,NSR:Quay:55368,"5,42675","60,35086",1,2,"237,6",91,179
2024,Grimesvingane,12014104,Bergen,NSR:Quay:55368,"5,42675","60,35086",1,2,"257,1",49,171
2023,Grimseid,12015625,Bergen,NSR:Quay:50748,"5,28713","60,27423",1,0,"10,8",73,2
2024,Grimseid,12015625,Bergen,NSR:Quay:50748,"5,28713","60,27423",1,0,"12,2",38,0
2023,Grimseid,12015640,Bergen,NSR:Quay:50749,"5,28705","60,27431",0,1,"10,1",3,58
2024,Grimseid,12015640,Bergen,NSR:Quay:50749,"5,28705","60,27431",0,1,"11,7",0,25
2023,Grimseid snuplass,12015628,Bergen,NSR:Quay:50767,"5,27389","60,27093",2,2,"7,6",85,101
2024,Grimseid snuplass,12015628,Bergen,NSR:Quay:50767,"5,27389","60,27093",2,2,"9,5",66,68
2023,Grimseidåsen,12015621,Bergen,NSR:Quay:50736,"5,27629","60,27136",1,0,"8,8",68,6
2024,Grimseidåsen,12015621,Bergen,NSR:Quay:50736,"5,27629","60,27136",1,0,"10,6",42,1
2023,Grimseidåsen,12015644,Bergen,NSR:Quay:50735,"5,27584","60,27136",0,1,"7,9",1,75
2024,Grimseidåsen,12015644,Bergen,NSR:Quay:50735,"5,27584","60,27136",0,1,"9,5",0,50
2023,Grimstad handel,12015633,Bergen,NSR:Quay:50795,"5,2282","60,3179",10,0,"34,6",514,1
2024,Grimstad handel,12015633,Bergen,NSR:Quay:50795,"5,2282","60,3179",11,0,"37,1",439,5
2023,Grimstad handel,12015656,Bergen,NSR:Quay:50794,"5,22762","60,31776",0,8,"21,7",9,397
2024,Grimstad handel,12015656,Bergen,NSR:Quay:50794,"5,22762","60,31776",0,10,"21,7",1,394
2023,Grimstad snuplass,12015646,Bergen,NSR:Quay:50837,"5,22288","60,31656",28,25,"24,8",1437,1280
2024,Grimstad snuplass,12015646,Bergen,NSR:Quay:50837,"5,22288","60,31656",30,26,"26,2",1200,1024
2023,Grimstadskiftet,12016692,Bergen,NSR:Quay:51576,"5,26745","60,31201",5,12,"298,9",527,1283
2024,Grimstadskiftet,12016692,Bergen,NSR:Quay:51576,"5,26745","60,31201",5,12,"315,8",399,936
2023,Grimstamyr,12462528,Øygarden,NSR:Quay:51820,"5,10303","60,28598",0,0,"1,3",1,2
2024,Grimstamyr,12462528,Øygarden,NSR:Quay:51820,"5,10303","60,28598",0,0,"2,5",0,3
2023,Grimstamyr,12462529,Øygarden,NSR:Quay:51819,"5,10288","60,28599",0,0,"2,1",0,2
2024,Grimstamyr,12462529,Øygarden,NSR:Quay:51819,"5,10288","60,28599",0,0,"4,2",10,2
2023,Grindabakkjen,12446923,Austevoll,NSR:Quay:50161,"5,24525","60,06578",0,0,"1,5",1,0
2024,Grindabakkjen,12446923,Austevoll,NSR:Quay:50161,"5,24525","60,06578",0,0,"1,4",7,0
2023,Grindabakkjen,12446924,Austevoll,NSR:Quay:50160,"5,24506","60,06573",0,0,,0,0
2024,Grindabakkjen,12446924,Austevoll,NSR:Quay:50160,"5,24506","60,06573",0,0,,0,0
2023,Grindheim kryss,12604363,Alver,NSR:Quay:52117,"4,99201","60,67336",0,0,"3,9",3,0
2024,Grindheim kryss,12604363,Alver,NSR:Quay:52117,"4,99201","60,67336",0,0,"7,6",0,0
2023,Grindheim kryss,12604376,Alver,NSR:Quay:52118,"4,99178","60,67329",0,0,"6,0",0,2
2024,Grindheim kryss,12604376,Alver,NSR:Quay:52118,"4,99178","60,67329",0,0,"9,6",0,1
2023,Grunnavågen,12462367,Øygarden,NSR:Quay:51420,"5,12318","60,37324",11,0,"84,6",1150,12
2024,Grunnavågen,12462367,Øygarden,NSR:Quay:51420,"5,12318","60,37324",11,0,"86,8",842,20
2023,Grunnavågen,12462368,Øygarden,NSR:Quay:51421,"5,12286","60,37402",0,12,"69,5",24,1236
2024,Grunnavågen,12462368,Øygarden,NSR:Quay:51421,"5,12286","60,37402",0,11,"68,0",22,858
2023,Grønnestølen,12016432,Bergen,NSR:Quay:51172,"5,33572","60,35497",26,27,"26,2",2767,2799
2024,Grønnestølen,12016432,Bergen,NSR:Quay:51172,"5,33572","60,35497",23,27,"22,8",1867,2193
2023,Grønnestølsbakken,12011460,Bergen,NSR:Quay:53973,"5,33811","60,3534",13,23,"1356,0",1318,2396
2024,Grønnestølsbakken,12011460,Bergen,NSR:Quay:53973,"5,33811","60,3534",9,18,"1472,7",757,1452
2023,Grøttveit,12633035,Alver,NSR:Quay:56408,"5,31602","60,55684",0,0,"39,4",11,3
2024,Grøttveit,12633035,Alver,NSR:Quay:56408,"5,31602","60,55684",0,0,"40,8",8,1
2023,Grøttveit,12633048,Alver,NSR:Quay:56407,"5,31584","60,55668",0,0,"30,9",2,5
2024,Grøttveit,12633048,Alver,NSR:Quay:56407,"5,31584","60,55668",0,0,"33,8",0,18
2023,Grøvle,12015316,Bergen,NSR:Quay:49735,"5,3233","60,51749",0,0,"48,3",8,3
2024,Grøvle,12015316,Bergen,NSR:Quay:49735,"5,3233","60,51749",0,0,"48,2",5,1
2023,Grøvle,12015317,Bergen,NSR:Quay:49736,"5,3231","60,51747",0,0,"41,0",9,18
2024,Grøvle,12015317,Bergen,NSR:Quay:49736,"5,3231","60,51747",0,0,"40,9",15,18
2023,Grøvlesvingen,12015314,Bergen,NSR:Quay:49725,"5,32441","60,51578",2,3,"48,2",232,329
2024,Grøvlesvingen,12015314,Bergen,NSR:Quay:49725,"5,32441","60,51578",2,3,"48,2",189,259
2023,Grøvlesvingen,12015315,Bergen,NSR:Quay:49726,"5,32429","60,51588",2,2,"40,9",208,211
2024,Grøvlesvingen,12015315,Bergen,NSR:Quay:49726,"5,32429","60,51588",2,2,"40,7",143,155
2023,Guldbrandsøy,12473707,Askøy,NSR:Quay:56720,"4,97393","60,55439",1,0,"13,2",65,2
2024,Guldbrandsøy,12473707,Askøy,NSR:Quay:56720,"4,97393","60,55439",1,0,"14,7",63,1
2023,Guldbrandsøy,12473714,Askøy,NSR:Quay:56721,"4,97497","60,55384",0,0,"12,6",6,42
2024,Guldbrandsøy,12473714,Askøy,NSR:Quay:56721,"4,97497","60,55384",0,0,"13,8",0,38
2023,Gullbotn vest,12014401,Bergen,NSR:Quay:55702,"5,64122","60,40624",1,0,"98,3",126,24
2024,Gullbotn vest,12014401,Bergen,NSR:Quay:55702,"5,64122","60,40624",2,0,"168,3",198,35
2023,Gullbotn vest,12014402,Bergen,NSR:Quay:55701,"5,63988","60,40708",0,2,"143,1",41,261
2024,Gullbotn vest,12014402,Bergen,NSR:Quay:55701,"5,63988","60,40708",0,4,"208,1",29,313
2023,Gullgruven,12015240,Bergen,NSR:Quay:49579,"5,33392","60,47276",50,127,"902,2",5226,13301
2024,Gullgruven,12015240,Bergen,NSR:Quay:49579,"5,33392","60,47276",53,165,"890,5",4242,13167
2023,Gullgruven,12015241,Bergen,NSR:Quay:49582,"5,33397","60,47316",109,41,"944,1",11429,4271
2024,Gullgruven,12015241,Bergen,NSR:Quay:49582,"5,33397","60,47316",147,43,"957,8",11730,3448
2023,Gyldenpris,12012104,Bergen,NSR:Quay:54806,"5,31381","60,3822",206,345,"3034,3",21673,36238
2024,Gyldenpris,12012104,Bergen,NSR:Quay:54806,"5,31381","60,3822",221,354,"3090,9",17690,28314
2023,Gyldenpris,12012113,Bergen,NSR:Quay:54807,"5,31443","60,38175",505,196,"3262,6",53033,20529
2024,Gyldenpris,12012113,Bergen,NSR:Quay:54807,"5,31443","60,38175",494,207,"3345,3",39555,16545
2023,Gyldenpris nord,12012120,Bergen,NSR:Quay:54833,"5,3125","60,38278",153,312,"3609,5",16107,32719
2024,Gyldenpris nord,12012120,Bergen,NSR:Quay:54833,"5,3125","60,38278",168,330,"3880,5",13405,26428
